Pfam_code,mean_%conservation,blosum62_global_mean,perc_gaps
PF14992,0.71,1.97,0.02
PF14993,,,0.0
PF14994,,,0.0
PF14995,,,0.0
PF14997,0.58,0.35,0.06
PF14998,0.61,1.99,0.03
PF14999,,,0.0
PF15000,,,0.0
PF15001,,,0.0
PF15002,,,0.0
PF15003,,,0.0
PF15004,,,0.0
PF15005,0.43,0.52,0.04
PF15007,,,0.0
PF15008,,,0.0
PF15009,,,0.0
PF15010,0.51,2.33,0.32
PF15012,,,0.0
PF15014,,,0.0
PF15015,,,0.0
PF15016,,,0.0
PF15017,0.39,2.67,0.43
PF15018,0.82,3.59,0.03
PF15019,,,0.0
PF15020,,,0.0
PF15021,,,0.0
PF15022,,,0.0
PF15024,0.73,2.75,0.04
PF15025,,,0.0
PF15027,0.77,2.8,0.03
PF15028,,,0.0
PF15029,,,0.0
PF15030,,,0.0
PF15031,,,0.0
PF15032,,,0.0
PF15033,,,0.0
PF15034,,,0.0
PF15035,0.57,1.82,0.17
PF15036,,,0.0
PF15037,0.45,1.02,0.27
PF15038,,,0.0
PF15039,,,0.0
PF15040,0.83,3.72,0.02
PF15042,,,0.0
PF15043,,,0.0
PF15044,,,0.0
PF15045,0.59,0.66,0.08
PF15046,,,0.0
PF15047,0.55,0.38,0.18
PF15048,,,0.0
PF15049,,,0.0
PF15050,,,0.0
PF15051,0.69,2.18,0.05
PF15052,,,0.0
PF15053,,,0.0
PF15054,0.62,2.28,0.23
PF15055,,,0.0
PF15056,0.66,2.43,0.06
PF15057,0.6,0.61,0.08
PF15058,0.59,0.82,0.17
PF15059,0.76,2.74,0.01
PF15060,0.6,1.93,0.23
PF15061,,,0.0
PF15062,,,0.0
PF15063,0.65,1.15,0.02
PF15064,,,0.0
PF15065,,,0.0
PF15066,,,0.0
PF15067,0.71,2.43,0.01
PF15068,0.69,2.04,0.05
PF15069,0.69,1.66,0.06
PF15070,0.2,3.44,0.76
PF15071,,,0.0
PF15072,,,0.0
PF15076,,,0.0
PF15077,0.5,,0.5
PF15078,,,0.0
PF15079,,,0.0
PF15080,,,0.0
PF15081,,,0.0
PF15083,,,0.0
PF15084,,,0.0
PF15085,,,0.0
PF15086,,,0.0
PF15087,,,0.0
PF15088,,,0.0
PF15090,,,0.0
PF15091,,,0.0
PF15092,,,0.0
PF15095,,,0.0
PF15096,,,0.0
PF15097,,,0.0
PF15098,,,0.0
PF15099,,,0.0
PF15100,,,0.0
PF15101,,,0.0
PF15102,,,0.0
PF15103,,,0.0
PF15105,,,0.0
PF15106,,,0.0
PF15107,0.64,1.24,0.03
PF15108,,,0.0
PF15109,,,0.0
PF15110,,,0.0
PF15111,,,0.0
PF15112,,,0.0
PF15113,,,0.0
PF15115,,,0.0
PF15116,,,0.0
PF15117,,,0.0
PF15118,0.88,3.92,0.0
PF15119,,,0.0
PF15120,,,0.0
PF15121,,,0.0
PF15122,,,0.0
PF15124,,,0.0
PF15125,0.73,2.64,0.04
PF15127,,,0.0
PF15128,,,0.0
PF15129,0.71,4.34,0.22
PF15130,,,0.0
PF15132,,,0.0
PF15133,,,0.0
PF15135,,,0.0
PF15136,,,0.0
PF15138,,,0.0
PF15141,,,0.0
PF15142,,,0.0
PF15143,0.59,3.68,0.38
PF15144,,,0.0
PF15145,,,0.0
PF15146,,,0.0
PF15147,,,0.0
PF15148,,,0.0
PF15149,,,0.0
PF15150,,,0.0
PF15151,,,0.0
PF15152,,,0.0
PF15153,,,0.0
PF15155,0.93,4.19,0.0
PF15156,,,0.0
PF15157,1.0,5.12,0.0
PF15159,,,0.0
PF15160,,,0.0
PF15162,,,0.0
PF15163,,,0.0
PF15164,,,0.0
PF15165,,,0.0
PF15167,,,0.0
PF15168,,,0.0
PF15169,,,0.0
PF15170,0.82,3.5,0.01
PF15171,,,0.0
PF15172,,,0.0
PF15173,0.63,0.96,0.03
PF15174,,,0.0
PF15175,,,0.0
PF15176,,,0.0
PF15177,0.74,2.71,0.04
PF15179,,,0.0
PF15180,0.65,1.35,0.13
PF15182,,,0.0
PF15183,0.66,1.76,0.04
PF15184,,,0.0
PF15185,,,0.0
PF15186,0.68,2.67,0.04
PF15187,,,0.0
PF15188,,,0.0
PF15189,,,0.0
PF15191,,,0.0
PF15192,,,0.0
PF15193,0.83,3.83,0.05
PF15194,0.93,5.06,0.07
PF15195,,,0.0
PF15196,,,0.0
PF15198,,,0.0
PF15199,,,0.0
PF15200,,,0.0
PF15201,,,0.0
PF15202,,,0.0
PF15203,,,0.0
PF15204,,,0.0
PF15205,,,0.0
PF15206,0.93,4.57,0.0
PF15207,,,0.0
PF15208,,,0.0
PF15209,,,0.0
PF15210,,,0.0
PF15211,,,0.0
PF15212,,,0.0
PF15213,,,0.0
PF15214,,,0.0
PF15215,,,0.0
PF15216,,,0.0
PF15218,,,0.0
PF15219,,,0.0
PF15220,,,0.0
PF15221,,,0.0
PF15223,0.54,2.97,0.43
PF15224,,,0.0
PF15225,,,0.0
PF15226,,,0.0
PF15227,0.42,2.7,0.23
PF15228,0.66,1.53,0.06
PF15229,0.39,2.13,0.39
PF15230,0.71,3.0,0.16
PF15231,0.97,4.95,0.01
PF15232,0.6,2.03,0.08
PF15233,0.67,3.54,0.24
PF15234,,,0.0
PF15235,0.56,2.28,0.18
PF15236,,,0.0
PF15237,0.53,1.91,0.18
PF15238,0.81,3.38,0.0
PF15240,0.45,3.56,0.42
PF15241,0.69,2.01,0.03
PF15242,0.55,1.15,0.08
PF15243,,,0.0
PF15244,,,0.0
PF15245,,,0.0
PF15246,0.64,1.01,0.06
PF15247,,,0.0
PF15248,0.66,2.21,0.13
PF15249,0.81,3.27,0.02
PF15250,0.64,1.43,0.05
PF15252,0.61,0.8,0.12
PF15253,,,0.0
PF15254,,,0.0
PF15255,0.73,2.9,0.13
PF15256,0.6,0.91,0.09
PF15257,,,0.0
PF15258,0.39,2.16,0.54
PF15259,0.58,0.93,0.23
PF15260,0.76,2.99,0.05
PF15261,,,0.0
PF15262,0.48,1.1,0.22
PF15264,,,0.0
PF15265,0.59,0.71,0.12
PF15266,0.59,0.77,0.1
PF15268,0.33,1.14,0.52
PF15269,0.88,4.88,0.03
PF15273,0.27,1.02,0.58
PF15274,,,0.0
PF15275,0.49,0.98,0.19
PF15276,0.67,2.33,0.14
PF15277,0.58,1.61,0.09
PF15279,0.57,1.35,0.3
PF15280,,,0.0
PF15281,,,0.0
PF15282,0.69,2.39,0.08
PF15285,,,0.0
PF15288,0.9,4.49,0.0
PF15289,,,0.0
PF15290,0.73,2.48,0.04
PF15291,,,0.0
PF15292,,,0.0
PF15293,,,0.0
PF15294,,,0.0
PF15295,,,0.0
PF15296,,,0.0
PF15297,0.41,1.79,0.45
PF15298,0.56,1.96,0.37
PF15299,,,0.0
PF15300,0.81,3.65,0.02
PF15301,0.65,1.96,0.17
PF15302,,,0.0
PF15303,,,0.0
PF15304,0.38,0.94,0.51
PF15305,,,0.0
PF15306,,,0.0
PF15307,,,0.0
PF15308,0.53,2.27,0.27
PF15309,0.56,1.39,0.08
PF15310,,,0.0
PF15311,,,0.0
PF15312,,,0.0
PF15313,0.77,3.27,0.07
PF15314,,,0.0
PF15315,0.97,4.98,0.0
PF15316,0.55,1.77,0.14
PF15317,0.45,1.93,0.39
PF15318,,,0.0
PF15319,,,0.0
PF15320,,,0.0
PF15321,0.65,1.93,0.14
PF15322,,,0.0
PF15323,,,0.0
PF15324,,,0.0
PF15325,,,0.0
PF15326,0.57,1.32,0.26
PF15327,0.65,1.49,0.07
PF15328,,,0.0
PF15330,0.51,0.79,0.11
PF15331,,,0.0
PF15332,,,0.0
PF15333,,,0.0
PF15334,,,0.0
PF15335,,,0.0
PF15336,0.63,2.59,0.1
PF15337,0.8,3.34,0.03
PF15338,,,0.0
PF15339,,,0.0
PF15340,,,0.0
PF15342,0.73,2.96,0.09
PF15343,,,0.0
PF15344,0.61,0.83,0.11
PF15345,,,0.0
PF15346,,,0.0
PF15347,,,0.0
PF15348,,,0.0
PF15349,,,0.0
PF15350,,,0.0
PF15351,,,0.0
PF15352,,,0.0
PF15353,,,0.0
PF15354,,,0.0
PF15355,,,0.0
PF15356,,,0.0
PF15357,,,0.0
PF15358,,,0.0
PF15359,,,0.0
PF15360,,,0.0
PF15361,,,0.0
PF15362,,,0.0
PF15363,,,0.0
PF15364,,,0.0
PF15365,0.97,5.32,0.0
PF15366,,,0.0
PF15367,,,0.0
PF15368,,,0.0
PF15369,,,0.0
PF15370,,,0.0
PF15371,0.65,2.87,0.15
PF15372,,,0.0
PF15374,0.56,2.16,0.38
PF15376,,,0.0
PF15377,,,0.0
PF15378,0.69,1.73,0.0
PF15379,,,0.0
PF15380,,,0.0
PF15382,,,0.0
PF15383,,,0.0
PF15384,,,0.0
PF15385,0.52,2.74,0.47
PF15386,0.89,3.98,0.0
PF15387,,,0.0
PF15388,0.68,2.51,0.06
PF15389,,,0.0
PF15390,,,0.0
PF15391,,,0.0
PF15392,,,0.0
PF15393,,,0.0
PF15394,,,0.0
PF15395,,,0.0
PF15396,,,0.0
PF15397,,,0.0
PF15399,,,0.0
PF15409,0.62,2.44,0.11
PF15410,0.54,1.91,0.11
PF15412,0.72,2.53,0.09
PF15419,,,0.0
PF15423,0.82,3.22,0.01
PF15424,,,0.0
PF15427,,,0.0
PF15429,,,0.0
PF15431,,,0.0
PF15433,,,0.0
PF15435,,,0.0
PF15439,0.55,1.87,0.2
PF15440,0.5,0.9,0.16
PF15441,0.99,5.19,0.0
PF15442,,,0.0
PF15443,,,0.0
PF15444,,,0.0
PF15449,,,0.0
PF15450,,,0.0
PF15451,,,0.0
PF15452,0.58,0.85,0.21
PF15453,0.5,-1.0,0.5
PF15454,,,0.0
PF15455,,,0.0
PF15462,,,0.0
PF15464,,,0.0
PF15465,,,0.0
PF15466,,,0.0
PF15467,,,0.0
PF15468,,,0.0
PF15469,,,0.0
PF15470,,,0.0
PF15471,,,0.0
PF15472,,,0.0
PF15473,,,0.0
PF15475,,,0.0
PF15476,,,0.0
PF15477,0.52,1.32,0.11
PF15478,,,0.0
PF15479,,,0.0
PF15480,,,0.0
PF15482,,,0.0
PF15483,,,0.0
PF15484,,,0.0
PF15485,,,0.0
PF15486,,,0.0
PF15487,0.94,4.7,0.02
PF15488,,,0.0
PF15489,,,0.0
PF15490,,,0.0
PF15492,,,0.0
PF15494,0.39,1.17,0.15
PF15497,,,0.0
PF15498,,,0.0
PF15499,,,0.0
PF15501,,,0.0
PF15502,,,0.0
PF15503,,,0.0
PF15504,,,0.0
PF15505,,,0.0
PF15506,,,0.0
PF15508,0.58,0.51,0.07
PF15509,,,0.0
PF15510,,,0.0
PF15511,0.56,1.35,0.31
PF15512,,,0.0
PF15519,0.65,1.71,0.14
PF15539,,,0.0
PF15546,,,0.0
PF15547,,,0.0
PF15549,0.61,1.12,0.15
PF15550,,,0.0
PF15551,,,0.0
PF15552,,,0.0
PF15553,,,0.0
PF15554,,,0.0
PF15555,,,0.0
PF15556,,,0.0
PF15557,,,0.0
PF15558,0.62,0.92,0.01
PF15559,,,0.0
PF15576,,,0.0
PF15578,,,0.0
PF15612,0.44,0.63,0.13
PF15613,0.27,1.23,0.62
PF15619,0.72,2.18,0.01
PF15620,,,0.0
PF15621,0.68,3.38,0.15
PF15622,,,0.0
PF15623,0.92,4.4,0.02
PF15625,0.71,2.22,0.02
PF15627,,,0.0
PF15630,,,0.0
PF15632,,,0.0
PF15636,0.85,4.05,0.0
PF15661,,,0.0
PF15662,,,0.0
PF15663,0.52,2.8,0.24
PF15664,,,0.0
PF15665,0.62,1.61,0.14
PF15666,0.68,1.75,0.03
PF15668,,,0.0
PF15669,,,0.0
PF15670,0.55,1.71,0.34
PF15671,,,0.0
PF15672,,,0.0
PF15673,,,0.0
PF15674,,,0.0
PF15675,,,0.0
PF15676,,,0.0
PF15677,,,0.0
PF15678,,,0.0
PF15679,,,0.0
PF15680,,,0.0
PF15681,,,0.0
PF15682,,,0.0
PF15683,,,0.0
PF15684,,,0.0
PF15685,,,0.0
PF15686,,,0.0
PF15687,,,0.0
PF15688,,,0.0
PF15689,,,0.0
PF15690,,,0.0
PF15692,0.53,2.0,0.27
PF15693,,,0.0
PF15694,,,0.0
PF15695,0.9,4.26,0.0
PF15696,0.71,1.72,0.0
PF15702,,,0.0
PF15703,0.5,-0.25,0.49
PF15705,0.62,2.51,0.09
PF15706,0.61,3.05,0.15
PF15707,,,0.0
PF15708,0.91,4.62,0.02
PF15709,,,0.0
PF15710,,,0.0
PF15711,0.46,1.42,0.09
PF15712,,,0.0
PF15713,,,0.0
PF15715,,,0.0
PF15717,,,0.0
PF15718,,,0.0
PF15721,,,0.0
PF15722,0.41,3.94,0.55
PF15724,,,0.0
PF15725,,,0.0
PF15726,,,0.0
PF15727,,,0.0
PF15728,,,0.0
PF15730,,,0.0
PF15732,,,0.0
PF15733,0.58,0.65,0.06
PF15734,,,0.0
PF15735,0.43,0.97,0.36
PF15736,,,0.0
PF15737,0.6,0.84,0.08
PF15739,0.49,0.68,0.08
PF15740,,,0.0
PF15741,,,0.0
PF15742,,,0.0
PF15743,,,0.0
PF15744,,,0.0
PF15745,,,0.0
PF15746,,,0.0
PF15747,,,0.0
PF15748,,,0.0
PF15749,,,0.0
PF15750,,,0.0
PF15751,,,0.0
PF15752,,,0.0
PF15753,,,0.0
PF15754,,,0.0
PF15755,,,0.0
PF15756,,,0.0
PF15757,,,0.0
PF15758,,,0.0
PF15759,,,0.0
PF15760,,,0.0
PF15761,,,0.0
PF15762,,,0.0
PF15763,,,0.0
PF15764,,,0.0
PF15765,,,0.0
PF15766,,,0.0
PF15767,,,0.0
PF15768,,,0.0
PF15769,,,0.0
PF15771,,,0.0
PF15772,,,0.0
PF15773,,,0.0
PF15774,,,0.0
PF15776,,,0.0
PF15778,,,0.0
PF15779,0.37,2.32,0.42
PF15780,,,0.0
PF15782,0.87,4.28,0.0
PF15783,0.35,1.05,0.44
PF15784,0.74,3.52,0.15
PF15785,,,0.0
PF15786,,,0.0
PF15787,0.42,1.97,0.38
PF15788,0.43,1.25,0.33
PF15789,,,0.0
PF15790,0.91,4.33,0.02
PF15791,0.78,2.88,0.04
PF15792,,,0.0
PF15793,,,0.0
PF15794,,,0.0
PF15795,,,0.0
PF15796,0.74,3.33,0.08
PF15797,,,0.0
PF15798,,,0.0
PF15799,,,0.0
PF15800,,,0.0
PF15801,,,0.0
PF15802,,,0.0
PF15803,,,0.0
PF15805,,,0.0
PF15806,,,0.0
PF15807,0.61,0.95,0.06
PF15808,0.7,3.31,0.19
PF15809,,,0.0
PF15810,,,0.0
PF15811,,,0.0
PF15812,,,0.0
PF15813,,,0.0
PF15814,,,0.0
PF15815,0.55,2.41,0.26
PF15816,,,0.0
PF15817,,,0.0
PF15818,,,0.0
PF15819,,,0.0
PF15820,,,0.0
PF15821,,,0.0
PF15822,,,0.0
PF15823,,,0.0
PF15824,,,0.0
PF15825,1.0,4.86,0.0
PF15826,,,0.0
PF15829,,,0.0
PF15830,,,0.0
PF15831,0.57,1.1,0.02
PF15832,0.89,4.31,0.01
PF15833,,,0.0
PF15834,,,0.0
PF15835,,,0.0
PF15836,,,0.0
PF15838,,,0.0
PF15839,,,0.0
PF15841,,,0.0
PF15842,,,0.0
PF15843,,,0.0
PF15844,,,0.0
PF15845,,,0.0
PF15846,,,0.0
PF15847,,,0.0
PF15848,,,0.0
PF15849,,,0.0
PF15851,,,0.0
PF15852,,,0.0
PF15854,,,0.0
PF15855,,,0.0
PF15858,,,0.0
PF15859,,,0.0
PF15862,,,0.0
PF15865,,,0.0
PF15870,0.51,3.95,0.43
PF15871,0.62,2.9,0.2
PF15872,0.63,2.03,0.22
PF15873,,,0.0
PF15874,0.62,0.97,0.04
PF15875,,,0.0
PF15876,,,0.0
PF15877,,,0.0
PF15879,,,0.0
PF15880,,,0.0
PF15882,,,0.0
PF15884,,,0.0
PF15895,,,0.0
PF15897,,,0.0
PF15898,0.79,3.25,0.01
PF15901,0.53,2.05,0.1
PF15902,0.53,1.82,0.11
PF15903,0.71,2.76,0.02
PF15904,,,0.0
PF15905,,,0.0
PF15906,,,0.0
PF15907,,,0.0
PF15908,0.59,1.45,0.22
PF15909,,,0.0
PF15910,0.61,1.44,0.12
PF15911,,,0.0
PF15912,,,0.0
PF15913,0.7,3.5,0.02
PF15914,0.86,4.58,0.04
PF15917,0.75,2.88,0.04
PF15920,0.44,2.19,0.42
PF15921,,,0.0
PF15923,,,0.0
PF15924,,,0.0
PF15925,,,0.0
PF15926,,,0.0
PF15927,,,0.0
PF15936,0.39,1.37,0.35
PF15938,,,0.0
PF15949,0.48,1.72,0.31
PF15951,0.66,2.59,0.11
PF15961,,,0.0
PF15963,,,0.0
PF15964,,,0.0
PF15965,0.81,3.95,0.01
PF15966,,,0.0
PF15967,,,0.0
PF15974,0.67,3.21,0.05
PF15982,,,0.0
PF15985,0.59,1.02,0.07
PF15990,,,0.0
PF15991,,,0.0
PF15996,,,0.0
PF15997,,,0.0
PF16000,0.51,0.88,0.11
PF16002,,,0.0
PF16004,,,0.0
PF16005,0.52,1.39,0.05
PF16006,,,0.0
PF16014,,,0.0
PF16015,,,0.0
PF16016,0.7,2.86,0.03
PF16017,0.88,4.38,0.0
PF16018,0.55,0.35,0.11
PF16019,0.77,3.38,0.02
PF16021,,,0.0
PF16025,,,0.0
PF16026,,,0.0
PF16028,,,0.0
PF16034,0.78,3.37,0.03
PF16038,,,0.0
PF16043,0.63,1.53,0.1
PF16044,,,0.0
PF16045,,,0.0
PF16046,0.83,3.92,0.05
PF16050,,,0.0
PF16053,,,0.0
PF16054,,,0.0
PF16057,0.71,2.22,0.04
PF16058,,,0.0
PF16059,,,0.0
PF16070,0.72,2.98,0.0
PF16076,0.44,1.46,0.2
PF16078,0.79,3.71,0.05
PF16088,,,0.0
PF16092,,,0.0
PF16093,,,0.0
PF16094,,,0.0
PF16095,0.64,1.66,0.11
PF16096,0.8,3.03,0.02
PF16097,,,0.0
PF16098,,,0.0
PF16099,,,0.0
PF16100,,,0.0
PF16101,,,0.0
PF16113,,,0.0
PF16114,,,0.0
PF16121,0.95,5.01,0.03
PF16122,,,0.0
PF16123,0.67,1.66,0.06
PF16124,0.42,1.45,0.24
PF16134,,,0.0
PF16158,0.63,1.59,0.05
PF16159,0.82,3.87,0.0
PF16164,,,0.0
PF16165,0.6,2.62,0.08
PF16171,,,0.0
PF16172,0.6,2.39,0.08
PF16174,0.55,0.21,0.25
PF16176,0.68,2.49,0.11
PF16177,0.48,1.25,0.1
PF16178,0.46,1.82,0.18
PF16179,0.49,1.75,0.08
PF16180,,,0.0
PF16181,,,0.0
PF16182,0.43,1.95,0.36
PF16183,0.45,2.84,0.38
PF16184,0.18,0.94,0.54
PF16185,,,0.0
PF16186,0.61,3.07,0.14
PF16187,0.65,1.45,0.02
PF16188,0.7,2.1,0.01
PF16189,0.65,1.73,0.05
PF16190,0.74,2.72,0.01
PF16191,0.66,1.58,0.01
PF16192,0.62,0.98,0.04
PF16193,,,0.0
PF16195,,,0.0
PF16197,,,0.0
PF16198,,,0.0
PF16199,,,0.0
PF16200,,,0.0
PF16201,,,0.0
PF16202,,,0.0
PF16203,,,0.0
PF16204,,,0.0
PF16205,,,0.0
PF16206,,,0.0
PF16207,0.35,1.72,0.4
PF16208,0.32,2.58,0.52
PF16209,0.42,2.26,0.28
PF16210,,,0.0
PF16211,0.83,3.83,0.05
PF16212,0.48,1.6,0.04
PF16213,0.51,1.5,0.15
PF16214,0.29,1.23,0.48
PF16218,0.7,2.31,0.01
PF16273,,,0.0
PF16274,0.82,3.84,0.03
PF16275,,,0.0
PF16276,,,0.0
PF16278,,,0.0
PF16279,0.68,1.95,0.03
PF16282,,,0.0
PF16294,,,0.0
PF16297,0.47,1.99,0.23
PF16300,0.68,2.98,0.04
PF16311,,,0.0
PF16317,0.83,4.06,0.01
PF16320,,,0.0
PF16322,0.42,1.1,0.38
PF16332,,,0.0
PF16347,,,0.0
PF16350,0.54,1.11,0.03
PF16360,,,0.0
PF16363,0.45,0.71,0.1
PF16366,0.81,4.17,0.04
PF16367,0.78,3.69,0.08
PF16368,,,0.0
PF16381,0.88,3.93,0.0
PF16399,,,0.0
PF16413,,,0.0
PF16414,0.65,1.53,0.04
PF16415,,,0.0
PF16417,,,0.0
PF16418,,,0.0
PF16420,,,0.0
PF16421,0.6,2.25,0.06
PF16422,0.93,4.84,0.01
PF16423,0.98,5.01,0.0
PF16450,0.46,1.26,0.13
PF16453,0.78,3.09,0.0
PF16454,0.87,4.1,0.0
PF16455,0.91,4.92,0.02
PF16457,0.53,1.74,0.08
PF16470,0.48,1.58,0.14
PF16471,0.87,3.7,0.0
PF16474,0.54,1.48,0.17
PF16482,0.62,2.11,0.26
PF16484,0.78,3.21,0.0
PF16486,0.74,3.44,0.06
PF16487,0.92,4.91,0.0
PF16488,0.78,3.47,0.03
PF16489,0.36,0.87,0.2
PF16491,,,0.0
PF16492,0.31,2.1,0.49
PF16493,0.7,3.89,0.17
PF16494,0.75,3.16,0.04
PF16495,0.95,4.37,0.0
PF16496,0.86,4.16,0.0
PF16497,0.55,1.9,0.11
PF16498,0.85,3.74,0.02
PF16499,0.79,3.23,0.01
PF16500,0.58,0.6,0.15
PF16501,,,0.0
PF16503,,,0.0
PF16507,,,0.0
PF16508,,,0.0
PF16511,0.88,4.28,0.01
PF16512,0.72,2.57,0.01
PF16515,0.67,1.65,0.0
PF16516,0.55,1.28,0.1
PF16517,0.57,1.9,0.0
PF16519,0.7,2.6,0.0
PF16521,,,0.0
PF16523,,,0.0
PF16526,0.67,2.37,0.03
PF16528,,,0.0
PF16529,,,0.0
PF16531,,,0.0
PF16533,0.9,4.21,0.0
PF16534,0.9,4.31,0.0
PF16540,,,0.0
PF16543,,,0.0
PF16544,,,0.0
PF16545,0.8,3.17,0.0
PF16546,0.76,2.67,0.03
PF16550,,,0.0
PF16551,,,0.0
PF16553,0.75,2.63,0.02
PF16556,0.6,1.13,0.1
PF16557,0.93,4.63,0.0
PF16558,,,0.0
PF16559,0.8,3.27,0.02
PF16561,0.9,4.78,0.01
PF16562,0.82,3.56,0.0
PF16563,0.84,3.48,0.02
PF16564,0.76,3.16,0.01
PF16565,,,0.0
PF16566,0.85,3.57,0.0
PF16568,0.74,3.55,0.03
PF16573,,,0.0
PF16574,,,0.0
PF16575,0.59,0.99,0.16
PF16577,,,0.0
PF16578,0.63,1.35,0.06
PF16579,0.88,4.31,0.03
PF16589,0.56,0.72,0.19
PF16597,0.64,1.64,0.03
PF16598,,,0.0
PF16599,,,0.0
PF16600,0.56,1.79,0.33
PF16601,,,0.0
PF16602,,,0.0
PF16605,,,0.0
PF16606,,,0.0
PF16607,,,0.0
PF16608,0.63,2.37,0.08
PF16609,0.68,2.71,0.16
PF16610,,,0.0
PF16611,,,0.0
PF16612,,,0.0
PF16613,,,0.0
PF16614,0.88,4.1,0.04
PF16615,0.62,1.09,0.03
PF16616,0.65,1.34,0.07
PF16617,,,0.0
PF16618,,,0.0
PF16619,0.77,2.64,0.02
PF16620,,,0.0
PF16621,0.99,4.97,0.0
PF16622,0.69,2.76,0.05
PF16623,,,0.0
PF16624,,,0.0
PF16625,,,0.0
PF16626,,,0.0
PF16629,0.63,1.47,0.13
PF16630,,,0.0
PF16631,,,0.0
PF16632,0.77,2.72,0.03
PF16633,,,0.0
PF16634,,,0.0
PF16635,,,0.0
PF16636,,,0.0
PF16637,,,0.0
PF16641,0.69,2.82,0.03
PF16642,,,0.0
PF16644,0.54,1.5,0.15
PF16646,0.71,2.37,0.09
PF16647,,,0.0
PF16648,,,0.0
PF16649,,,0.0
PF16650,,,0.0
PF16652,0.9,4.31,0.0
PF16653,,,0.0
PF16656,,,0.0
PF16660,,,0.0
PF16661,0.46,1.09,0.26
PF16662,,,0.0
PF16663,0.64,1.17,0.03
PF16664,0.48,1.86,0.34
PF16665,0.61,1.85,0.07
PF16666,,,0.0
PF16667,,,0.0
PF16669,,,0.0
PF16672,,,0.0
PF16673,0.66,1.47,0.02
PF16674,0.7,2.33,0.0
PF16675,0.69,2.14,0.05
PF16676,0.72,3.59,0.07
PF16678,,,0.0
PF16679,,,0.0
PF16680,0.66,1.99,0.05
PF16681,,,0.0
PF16682,,,0.0
PF16685,,,0.0
PF16686,,,0.0
PF16687,,,0.0
PF16689,0.87,3.69,0.0
PF16690,,,0.0
PF16692,,,0.0
PF16696,,,0.0
PF16698,,,0.0
PF16699,,,0.0
PF16700,,,0.0
PF16704,0.93,4.7,0.03
PF16705,,,0.0
PF16706,,,0.0
PF16716,,,0.0
PF16717,,,0.0
PF16725,,,0.0
PF16726,,,0.0
PF16727,,,0.0
PF16735,,,0.0
PF16737,,,0.0
PF16739,0.5,0.76,0.08
PF16740,,,0.0
PF16741,0.69,1.93,0.02
PF16742,,,0.0
PF16744,,,0.0
PF16746,0.4,1.22,0.13
PF16748,,,0.0
PF16752,,,0.0
PF16756,,,0.0
PF16757,0.69,2.01,0.04
PF16759,,,0.0
PF16764,,,0.0
PF16766,,,0.0
PF16768,,,0.0
PF16769,,,0.0
PF16770,0.59,0.91,0.17
PF16772,,,0.0
PF16776,,,0.0
PF16780,,,0.0
PF16783,,,0.0
PF16788,0.58,0.61,0.07
PF16791,,,0.0
PF16794,0.77,3.32,0.01
PF16799,,,0.0
PF16801,,,0.0
PF16808,,,0.0
PF16832,,,0.0
PF16833,,,0.0
PF16835,,,0.0
PF16837,,,0.0
PF16840,,,0.0
PF16858,,,0.0
PF16860,,,0.0
PF16866,0.78,4.1,0.03
PF16869,,,0.0
PF16870,0.69,2.6,0.03
PF16876,0.77,3.56,0.0
PF16878,0.66,2.89,0.09
PF16879,0.75,2.9,0.03
PF16880,0.76,3.32,0.01
PF16881,,,0.0
PF16884,0.64,1.38,0.07
PF16885,0.51,1.95,0.31
PF16886,,,0.0
PF16891,0.87,3.89,0.02
PF16897,0.75,2.54,0.0
PF16898,0.9,4.44,0.0
PF16899,,,0.0
PF16900,,,0.0
PF16901,,,0.0
PF16905,0.8,3.87,0.0
PF16906,0.5,5.05,0.5
PF16907,0.72,2.23,0.04
PF16920,0.59,2.16,0.04
PF16921,,,0.0
PF16922,,,0.0
PF16923,,,0.0
PF16953,,,0.0
PF16954,0.54,0.6,0.21
PF16959,0.73,2.41,0.02
PF16969,,,0.0
PF16975,0.76,3.13,0.01
PF16978,,,0.0
PF16979,,,0.0
PF17004,,,0.0
PF17035,0.91,4.65,0.03
PF17039,0.54,2.88,0.23
PF17045,0.68,1.66,0.03
PF17047,0.75,3.2,0.01
PF17048,0.89,5.37,0.11
PF17054,0.65,2.02,0.16
PF17061,,,0.0
PF17065,,,0.0
PF17066,,,0.0
PF17069,0.63,1.49,0.19
PF17085,,,0.0
PF17095,0.73,2.84,0.05
PF17098,,,0.0
PF17101,,,0.0
PF17102,,,0.0
PF17103,,,0.0
PF17105,0.78,3.05,0.03
PF17120,,,0.0
PF17121,,,0.0
PF17135,,,0.0
PF17136,,,0.0
PF17144,,,0.0
PF17146,,,0.0
PF17169,,,0.0
PF17171,0.59,1.76,0.04
PF17172,,,0.0
PF17180,,,0.0
PF17205,0.52,2.45,0.08
PF17207,0.39,1.33,0.2
PF17208,0.53,1.07,0.1
PF17211,,,0.0
PF17213,,,0.0
PF17215,0.61,1.38,0.12
PF17216,0.48,1.37,0.26
PF17217,0.61,2.53,0.11
PF17218,0.55,2.7,0.18
PF17219,0.92,4.21,0.0
PF17221,,,0.0
PF17226,0.7,2.49,0.02
PF17229,1.0,5.06,0.0
PF17256,,,0.0
PF17284,0.63,1.64,0.05
PF17285,,,0.0
PF17286,,,0.0
PF17291,0.8,3.32,0.0
PF17292,,,0.0
