Pfam_code,mean_%conservation,blosum62_global_mean,perc_gaps
PF13847,0.6,0.81,0.08
PF13848,0.35,0.41,0.06
PF13850,0.6,1.6,0.01
PF13851,1.0,,0.0
PF13853,0.5,1.91,0.03
PF13855,0.39,1.07,0.07
PF13857,1.0,,0.0
PF13862,1.0,,0.0
PF13863,0.5,1.07,0.0
PF13864,0.6,0.67,0.0
PF13865,0.66,1.52,0.14
PF13866,0.9,4.36,0.0
PF13867,0.9,4.15,0.0
PF13868,0.44,0.45,0.03
PF13869,1.0,,0.0
PF13871,0.85,3.66,0.0
PF13872,0.85,3.86,0.02
PF13873,0.49,1.06,0.01
PF13874,1.0,,0.0
PF13877,0.63,1.06,0.01
PF13878,0.86,3.95,0.0
PF13879,0.49,0.85,0.14
PF13880,0.84,3.86,0.0
PF13881,1.0,,0.0
PF13882,0.75,3.0,0.01
PF13883,0.69,2.24,0.01
PF13884,0.82,3.07,0.01
PF13885,0.55,2.99,0.07
PF13886,0.6,0.6,0.03
PF13887,0.88,4.0,0.0
PF13888,0.66,1.68,0.01
PF13890,1.0,,0.0
PF13891,0.52,1.49,0.05
PF13892,1.0,,0.0
PF13893,0.48,1.66,0.18
PF13894,0.53,2.46,0.04
PF13895,0.36,0.94,0.07
PF13896,0.36,2.31,0.49
PF13897,0.8,3.42,0.01
PF13898,0.54,1.37,0.12
PF13899,0.59,1.64,0.04
PF13901,0.58,2.15,0.02
PF13902,1.0,,0.0
PF13903,0.38,0.6,0.05
PF13904,1.0,,0.0
PF13905,0.51,1.26,0.01
PF13906,0.74,3.39,0.0
PF13907,0.9,4.42,0.01
PF13908,0.37,1.6,0.28
PF13909,0.59,2.73,0.02
PF13910,1.0,,0.0
PF13911,0.53,0.97,0.05
PF13912,0.44,2.23,0.15
PF13913,0.54,2.06,0.04
PF13914,0.67,1.93,0.12
PF13916,0.68,1.81,0.04
PF13917,0.6,2.15,0.24
PF13918,0.64,2.12,0.01
PF13919,0.84,3.89,0.02
PF13920,0.42,2.11,0.1
PF13921,0.48,1.69,0.05
PF13922,0.65,4.5,0.25
PF13923,0.48,2.33,0.03
PF13925,0.62,1.0,0.03
PF13926,0.51,0.95,0.09
PF13927,0.33,0.97,0.1
PF13931,1.0,,0.0
PF13932,1.0,,0.0
PF13934,1.0,,0.0
PF13949,0.59,0.64,0.03
PF13959,0.51,1.24,0.05
PF13965,0.83,3.62,0.0
PF13971,1.0,,0.0
PF13975,1.0,,0.0
PF14008,1.0,,0.0
PF14046,0.7,2.71,0.03
PF14047,0.85,3.94,0.0
PF14048,0.73,2.67,0.02
PF14049,0.46,2.2,0.4
PF14050,0.68,2.37,0.09
PF14051,0.92,4.88,0.0
PF14061,0.76,3.57,0.1
PF14073,0.74,2.46,0.0
PF14075,0.79,3.14,0.0
PF14077,1.0,,0.0
PF14138,1.0,,0.0
PF14160,0.6,1.75,0.05
PF14161,0.43,2.38,0.41
PF14186,1.0,,0.0
PF14204,1.0,,0.0
PF14222,0.9,4.27,0.0
PF14225,0.83,3.69,0.0
PF14228,0.22,3.28,0.74
PF14237,1.0,,0.0
PF14252,1.0,,0.0
PF14260,0.6,1.07,0.01
PF14291,0.6,1.11,0.12
PF14304,0.99,4.59,0.0
PF14306,0.84,3.83,0.0
PF14309,1.0,,0.0
PF14324,0.74,3.18,0.03
PF14327,0.96,4.57,0.0
PF14336,1.0,,0.0
PF14360,0.8,3.9,0.0
PF14369,1.0,,0.0
PF14370,0.87,4.23,0.0
PF14374,1.0,,0.0
PF14377,0.5,1.53,0.12
PF14381,1.0,,0.0
PF14382,0.62,1.06,0.03
PF14396,1.0,,0.0
PF14413,1.0,,0.0
PF14429,0.49,1.63,0.05
PF14438,0.77,3.03,0.01
PF14443,0.74,2.99,0.03
PF14444,0.66,2.77,0.11
PF14447,1.0,,0.0
PF14465,1.0,,0.0
PF14469,1.0,,0.0
PF14473,0.65,1.46,0.02
PF14478,1.0,,0.0
PF14484,0.76,2.75,0.01
PF14492,0.54,1.88,0.09
PF14493,1.0,,0.0
PF14497,0.39,0.59,0.2
PF14500,1.0,,0.0
PF14513,0.33,2.27,0.53
PF14520,1.0,,0.0
PF14523,0.62,1.8,0.02
PF14533,0.44,0.84,0.29
PF14538,1.0,,0.0
PF14542,1.0,,0.0
PF14545,0.63,1.0,0.03
PF14551,0.39,0.53,0.1
PF14554,1.0,,0.0
PF14555,0.47,1.5,0.1
PF14559,0.48,0.56,0.1
PF14560,0.49,0.64,0.12
PF14565,1.0,,0.0
PF14566,0.61,0.82,0.08
PF14570,1.0,,0.0
PF14572,0.6,3.36,0.24
PF14575,0.51,1.69,0.05
PF14580,0.31,1.1,0.33
PF14593,1.0,,0.0
PF14596,1.0,,0.0
PF14598,0.5,1.63,0.06
PF14599,1.0,,0.0
PF14603,0.6,2.1,0.1
PF14604,0.48,1.79,0.02
PF14608,0.51,2.63,0.06
PF14617,1.0,,0.0
PF14619,0.96,4.97,0.0
PF14621,1.0,,0.0
PF14622,1.0,,0.0
PF14629,1.0,,0.0
PF14630,1.0,,0.0
PF14631,1.0,,0.0
PF14632,1.0,,0.0
PF14633,1.0,,0.0
PF14634,0.5,1.53,0.04
PF14635,1.0,,0.0
PF14636,0.79,3.05,0.03
PF14637,0.86,3.85,0.01
PF14638,0.85,3.73,0.02
PF14639,1.0,,0.0
PF14641,1.0,,0.0
PF14642,0.33,3.2,0.58
PF14643,1.0,,0.0
PF14644,1.0,,0.0
PF14645,0.56,1.41,0.08
PF14646,1.0,,0.0
PF14647,1.0,,0.0
PF14648,0.5,4.97,0.49
PF14649,1.0,,0.0
PF14650,0.67,2.69,0.07
PF14651,0.68,2.22,0.01
PF14652,0.59,2.17,0.27
PF14653,0.72,3.26,0.04
PF14654,0.7,1.72,0.02
PF14655,1.0,,0.0
PF14656,1.0,,0.0
PF14658,1.0,,0.0
PF14661,1.0,,0.0
PF14662,1.0,,0.0
PF14663,1.0,,0.0
PF14664,1.0,,0.0
PF14665,1.0,,0.0
PF14666,1.0,,0.0
PF14668,1.0,,0.0
PF14669,1.0,,0.0
PF14670,0.53,2.58,0.03
PF14671,0.87,4.14,0.02
PF14672,0.59,4.25,0.27
PF14674,1.0,,0.0
PF14675,1.0,,0.0
PF14676,1.0,,0.0
PF14677,1.0,,0.0
PF14678,1.0,,0.0
PF14679,1.0,,0.0
PF14680,1.0,,0.0
PF14681,0.69,2.04,0.06
PF14687,1.0,,0.0
PF14688,1.0,,0.0
PF14691,1.0,,0.0
PF14694,1.0,,0.0
PF14695,1.0,,0.0
PF14697,1.0,,0.0
PF14698,1.0,,0.0
PF14699,1.0,,0.0
PF14700,1.0,,0.0
PF14701,1.0,,0.0
PF14702,1.0,,0.0
PF14704,1.0,,0.0
PF14705,0.67,1.41,0.0
PF14707,0.58,2.03,0.02
PF14709,0.47,0.98,0.14
PF14712,0.59,0.72,0.02
PF14713,1.0,,0.0
PF14716,0.52,1.14,0.03
PF14719,0.61,1.95,0.09
PF14721,1.0,,0.0
PF14722,0.62,1.83,0.04
PF14723,0.58,1.38,0.24
PF14724,1.0,,0.0
PF14726,1.0,,0.0
PF14727,1.0,,0.0
PF14728,1.0,,0.0
PF14732,1.0,,0.0
PF14735,1.0,,0.0
PF14736,1.0,,0.0
PF14737,1.0,,0.0
PF14738,1.0,,0.0
PF14739,1.0,,0.0
PF14740,1.0,,0.0
PF14744,1.0,,0.0
PF14745,1.0,,0.0
PF14746,1.0,,0.0
PF14748,0.83,3.35,0.0
PF14749,0.64,1.15,0.02
PF14750,1.0,,0.0
PF14752,1.0,,0.0
PF14753,0.62,1.96,0.15
PF14759,1.0,,0.0
PF14761,1.0,,0.0
PF14763,1.0,,0.0
PF14764,1.0,,0.0
PF14766,1.0,,0.0
PF14767,1.0,,0.0
PF14768,1.0,,0.0
PF14769,0.57,0.71,0.12
PF14770,1.0,,0.0
PF14771,0.6,1.07,0.17
PF14772,0.58,0.47,0.01
PF14773,1.0,,0.0
PF14774,0.71,2.46,0.01
PF14775,1.0,,0.0
PF14776,1.0,,0.0
PF14777,1.0,,0.0
PF14778,1.0,,0.0
PF14779,1.0,,0.0
PF14781,1.0,,0.0
PF14782,1.0,,0.0
PF14783,1.0,,0.0
PF14784,1.0,,0.0
PF14787,0.98,5.65,0.0
PF14788,1.0,,0.0
PF14791,0.57,1.77,0.05
PF14792,0.54,1.59,0.16
PF14796,0.73,2.26,0.02
PF14797,1.0,,0.0
PF14798,0.51,1.42,0.03
PF14799,0.7,2.2,0.06
PF14800,1.0,,0.0
PF14802,1.0,,0.0
PF14806,1.0,,0.0
PF14807,1.0,,0.0
PF14808,1.0,,0.0
PF14811,1.0,,0.0
PF14813,1.0,,0.0
PF14815,1.0,,0.0
PF14816,0.65,1.36,0.04
PF14817,1.0,,0.0
PF14818,0.63,0.9,0.05
PF14820,0.95,5.82,0.0
PF14821,0.63,1.04,0.04
PF14822,0.81,3.38,0.0
PF14825,1.0,,0.0
PF14826,1.0,,0.0
PF14828,1.0,,0.0
PF14833,0.61,0.61,0.01
PF14835,1.0,,0.0
PF14836,0.6,1.98,0.05
PF14837,1.0,,0.0
PF14838,1.0,,0.0
PF14839,1.0,,0.0
PF14843,0.57,2.53,0.06
PF14844,0.49,1.55,0.13
PF14845,0.66,1.76,0.04
PF14846,1.0,,0.0
PF14851,0.66,1.84,0.04
PF14852,1.0,,0.0
PF14853,1.0,,0.0
PF14854,0.55,1.67,0.18
PF14857,0.77,3.09,0.05
PF14858,1.0,,0.0
PF14874,1.0,,0.0
PF14875,0.57,1.59,0.08
PF14880,1.0,,0.0
PF14881,1.0,,0.0
PF14886,1.0,,0.0
PF14887,1.0,,0.0
PF14893,0.46,2.08,0.25
PF14895,1.0,,0.0
PF14901,1.0,,0.0
PF14904,0.64,4.56,0.32
PF14906,1.0,,0.0
PF14908,1.0,,0.0
PF14909,0.7,2.35,0.05
PF14910,1.0,,0.0
PF14911,1.0,,0.0
PF14913,1.0,,0.0
PF14914,0.78,3.96,0.11
PF14915,0.44,2.59,0.33
PF14916,0.75,2.87,0.05
PF14917,0.97,4.98,0.02
PF14918,1.0,,0.0
PF14919,1.0,,0.0
PF14920,1.0,,0.0
PF14921,0.52,1.83,0.14
PF14922,0.65,1.43,0.02
PF14923,1.0,,0.0
PF14924,1.0,,0.0
PF14925,1.0,,0.0
PF14926,1.0,,0.0
PF14927,0.53,1.32,0.12
PF14929,1.0,,0.0
PF14931,1.0,,0.0
PF14932,1.0,,0.0
PF14933,1.0,,0.0
PF14934,1.0,,0.0
PF14935,1.0,,0.0
PF14936,1.0,,0.0
PF14937,1.0,,0.0
PF14938,0.69,2.13,0.05
PF14939,1.0,,0.0
PF14940,0.54,1.59,0.38
PF14941,1.0,,0.0
PF14942,1.0,,0.0
PF14943,1.0,,0.0
PF14944,0.51,3.74,0.4
PF14946,1.0,,0.0
PF14948,0.54,1.94,0.24
PF14949,0.72,2.52,0.01
PF14950,1.0,,0.0
PF14951,1.0,,0.0
PF14952,1.0,,0.0
PF14953,1.0,,0.0
PF14954,0.79,3.02,0.0
PF14955,1.0,,0.0
PF14956,1.0,,0.0
PF14957,0.31,1.9,0.52
PF14958,1.0,,0.0
PF14959,1.0,,0.0
PF14960,1.0,,0.0
PF14961,0.5,,0.5
PF14962,1.0,,0.0
PF14963,1.0,,0.0
PF14965,0.61,0.81,0.02
PF14966,1.0,,0.0
PF14967,0.76,2.69,0.01
PF14968,1.0,,0.0
PF14969,1.0,,0.0
PF14970,0.5,-0.5,0.49
PF14972,1.0,,0.0
PF14973,1.0,,0.0
PF14974,1.0,,0.0
PF14975,1.0,,0.0
PF14976,0.99,5.31,0.0
PF14977,0.51,0.74,0.02
PF14978,1.0,,0.0
PF14979,0.66,1.63,0.05
PF14980,1.0,,0.0
PF14982,0.69,2.37,0.1
PF14984,1.0,,0.0
PF14985,1.0,,0.0
PF14986,1.0,,0.0
PF14987,1.0,,0.0
PF14988,0.5,0.7,0.05
PF14989,1.0,,0.0
PF14991,1.0,,0.0
PF14992,0.72,1.97,0.01
PF14993,1.0,,0.0
PF14994,1.0,,0.0
PF14995,1.0,,0.0
PF14997,0.6,0.4,0.02
PF14998,0.62,2.02,0.02
PF14999,1.0,,0.0
PF15000,1.0,,0.0
PF15001,1.0,,0.0
PF15002,1.0,,0.0
PF15003,1.0,,0.0
PF15004,1.0,,0.0
PF15005,0.44,0.52,0.01
PF15007,1.0,,0.0
PF15008,1.0,,0.0
PF15009,1.0,,0.0
PF15010,0.53,2.16,0.26
PF15012,1.0,,0.0
PF15014,1.0,,0.0
PF15015,1.0,,0.0
PF15016,1.0,,0.0
PF15017,0.44,2.14,0.29
PF15018,0.82,3.59,0.03
PF15019,1.0,,0.0
PF15020,1.0,,0.0
PF15021,1.0,,0.0
PF15022,1.0,,0.0
PF15024,0.75,2.75,0.0
PF15025,1.0,,0.0
PF15027,0.77,2.75,0.02
PF15028,1.0,,0.0
PF15029,1.0,,0.0
PF15030,1.0,,0.0
PF15031,1.0,,0.0
PF15032,1.0,,0.0
PF15033,1.0,,0.0
PF15034,1.0,,0.0
PF15035,0.59,1.83,0.13
PF15036,1.0,,0.0
PF15037,0.47,0.87,0.18
PF15038,1.0,,0.0
PF15039,1.0,,0.0
PF15040,0.83,3.72,0.02
PF15042,1.0,,0.0
PF15043,1.0,,0.0
PF15044,1.0,,0.0
PF15045,0.59,0.64,0.08
PF15046,1.0,,0.0
PF15047,0.56,0.34,0.07
PF15048,1.0,,0.0
PF15049,1.0,,0.0
PF15050,1.0,,0.0
PF15051,0.7,2.17,0.03
PF15052,1.0,,0.0
PF15053,1.0,,0.0
PF15054,0.63,2.39,0.19
PF15055,1.0,,0.0
PF15056,0.67,2.49,0.05
PF15057,0.62,0.6,0.0
PF15058,0.3,0.76,0.57
PF15059,0.76,2.74,0.01
PF15060,0.61,1.84,0.22
PF15061,1.0,,0.0
PF15062,1.0,,0.0
PF15063,0.65,1.15,0.01
PF15064,1.0,,0.0
PF15065,1.0,,0.0
PF15066,0.5,,0.5
PF15067,0.71,2.43,0.01
PF15068,0.7,2.03,0.03
PF15069,0.7,1.63,0.03
PF15070,0.2,3.6,0.76
PF15071,1.0,,0.0
PF15072,1.0,,0.0
PF15076,1.0,,0.0
PF15077,0.5,,0.5
PF15078,0.5,,0.5
PF15079,1.0,,0.0
PF15080,1.0,,0.0
PF15081,1.0,,0.0
PF15083,0.64,3.61,0.25
PF15084,1.0,,0.0
PF15085,1.0,,0.0
PF15086,1.0,,0.0
PF15087,1.0,,0.0
PF15088,1.0,,0.0
PF15090,1.0,,0.0
PF15091,1.0,,0.0
PF15092,1.0,,0.0
PF15095,1.0,,0.0
PF15096,1.0,,0.0
PF15097,1.0,,0.0
PF15098,1.0,,0.0
PF15099,1.0,,0.0
PF15100,1.0,,0.0
PF15101,1.0,,0.0
PF15102,1.0,,0.0
PF15103,1.0,,0.0
PF15105,1.0,,0.0
PF15106,1.0,,0.0
PF15107,0.64,1.24,0.02
PF15108,1.0,,0.0
PF15109,1.0,,0.0
PF15110,1.0,,0.0
PF15111,1.0,,0.0
PF15112,1.0,,0.0
PF15113,1.0,,0.0
PF15115,1.0,,0.0
PF15116,1.0,,0.0
PF15117,1.0,,0.0
PF15118,0.89,3.95,0.0
PF15119,1.0,,0.0
PF15120,1.0,,0.0
PF15121,1.0,,0.0
PF15122,1.0,,0.0
PF15124,1.0,,0.0
PF15125,0.75,2.64,0.0
PF15127,1.0,,0.0
PF15128,1.0,,0.0
PF15129,0.71,4.19,0.21
PF15130,1.0,,0.0
PF15132,1.0,,0.0
PF15133,1.0,,0.0
PF15135,1.0,,0.0
PF15136,1.0,,0.0
PF15138,1.0,,0.0
PF15141,1.0,,0.0
PF15142,1.0,,0.0
PF15143,0.59,3.68,0.38
PF15144,1.0,,0.0
PF15145,1.0,,0.0
PF15146,1.0,,0.0
PF15147,1.0,,0.0
PF15148,1.0,,0.0
PF15149,1.0,,0.0
PF15150,1.0,,0.0
PF15151,1.0,,0.0
PF15152,1.0,,0.0
PF15153,1.0,,0.0
PF15155,0.94,4.33,0.0
PF15156,1.0,,0.0
PF15157,0.81,3.93,0.12
PF15159,1.0,,0.0
PF15160,1.0,,0.0
PF15162,1.0,,0.0
PF15163,1.0,,0.0
PF15164,1.0,,0.0
PF15165,1.0,,0.0
PF15167,1.0,,0.0
PF15168,1.0,,0.0
PF15169,1.0,,0.0
PF15170,0.82,3.5,0.01
PF15171,1.0,,0.0
PF15172,1.0,,0.0
PF15173,0.64,0.96,0.01
PF15174,1.0,,0.0
PF15175,1.0,,0.0
PF15176,1.0,,0.0
PF15177,0.76,2.7,0.02
PF15179,1.0,,0.0
PF15180,0.66,1.38,0.11
PF15182,1.0,,0.0
PF15183,0.67,1.78,0.03
PF15184,1.0,,0.0
PF15185,1.0,,0.0
PF15186,0.68,2.67,0.03
PF15187,1.0,,0.0
PF15188,1.0,,0.0
PF15189,1.0,,0.0
PF15191,1.0,,0.0
PF15192,1.0,,0.0
PF15193,0.89,4.29,0.0
PF15194,1.0,5.06,0.0
PF15195,1.0,,0.0
PF15196,1.0,,0.0
PF15198,1.0,,0.0
PF15199,1.0,,0.0
PF15200,1.0,,0.0
PF15201,1.0,,0.0
PF15202,1.0,,0.0
PF15203,1.0,,0.0
PF15204,1.0,,0.0
PF15205,1.0,,0.0
PF15206,0.93,4.56,0.0
PF15207,1.0,,0.0
PF15208,1.0,,0.0
PF15209,1.0,,0.0
PF15210,1.0,,0.0
PF15211,1.0,,0.0
PF15212,0.52,2.64,0.45
PF15213,1.0,,0.0
PF15214,1.0,,0.0
PF15215,1.0,,0.0
PF15216,1.0,,0.0
PF15218,1.0,,0.0
PF15219,1.0,,0.0
PF15220,1.0,,0.0
PF15221,1.0,,0.0
PF15223,0.54,2.76,0.42
PF15224,1.0,,0.0
PF15225,1.0,,0.0
PF15226,1.0,,0.0
PF15227,0.54,2.7,0.03
PF15228,0.67,1.53,0.05
PF15229,0.43,1.95,0.29
PF15230,0.72,2.69,0.11
PF15231,0.63,4.45,0.33
PF15232,0.61,1.93,0.05
PF15233,0.52,3.51,0.39
PF15234,1.0,,0.0
PF15235,0.61,2.08,0.09
PF15236,1.0,,0.0
PF15237,0.57,1.95,0.11
PF15238,0.56,1.42,0.33
PF15240,0.51,3.51,0.35
PF15241,0.7,2.03,0.01
PF15242,0.57,1.29,0.05
PF15243,1.0,,0.0
PF15244,1.0,,0.0
PF15245,1.0,,0.0
PF15246,0.65,0.98,0.04
PF15247,1.0,,0.0
PF15248,0.67,2.02,0.09
PF15249,0.81,3.28,0.01
PF15250,0.65,1.42,0.03
PF15252,0.63,0.79,0.06
PF15253,1.0,,0.0
PF15254,1.0,,0.0
PF15255,0.72,2.5,0.11
PF15256,0.61,0.93,0.06
PF15257,1.0,,0.0
PF15258,0.57,3.28,0.39
PF15259,0.58,0.85,0.2
PF15260,0.78,2.98,0.01
PF15261,1.0,,0.0
PF15262,0.49,1.07,0.18
PF15264,1.0,,0.0
PF15265,0.61,0.71,0.06
PF15266,0.6,0.74,0.07
PF15268,0.34,1.16,0.49
PF15269,0.87,4.67,0.02
PF15273,0.36,1.24,0.43
PF15274,1.0,,0.0
PF15275,0.51,0.92,0.1
PF15276,0.68,2.08,0.08
PF15277,0.59,1.52,0.04
PF15279,0.58,1.26,0.28
PF15280,1.0,,0.0
PF15281,1.0,,0.0
PF15282,0.7,2.37,0.07
PF15285,1.0,,0.0
PF15288,0.9,4.49,0.0
PF15289,1.0,,0.0
PF15290,0.74,2.51,0.03
PF15291,1.0,,0.0
PF15292,1.0,,0.0
PF15293,1.0,,0.0
PF15294,1.0,,0.0
PF15295,1.0,,0.0
PF15296,1.0,,0.0
PF15297,0.42,1.63,0.42
PF15298,0.56,1.84,0.36
PF15299,1.0,,0.0
PF15300,0.83,3.64,0.0
PF15301,0.46,2.06,0.39
PF15302,1.0,,0.0
PF15303,1.0,,0.0
PF15304,0.38,0.94,0.5
PF15305,1.0,,0.0
PF15306,1.0,,0.0
PF15307,1.0,,0.0
PF15308,0.54,2.22,0.25
PF15309,0.56,1.32,0.06
PF15310,1.0,,0.0
PF15311,1.0,,0.0
PF15312,1.0,,0.0
PF15313,0.77,3.27,0.07
PF15314,1.0,,0.0
PF15315,0.97,4.98,0.0
PF15316,0.58,1.78,0.06
PF15317,0.48,1.92,0.3
PF15318,1.0,,0.0
PF15319,1.0,,0.0
PF15320,1.0,,0.0
PF15321,0.65,1.85,0.12
PF15322,1.0,,0.0
PF15323,1.0,,0.0
PF15324,1.0,,0.0
PF15325,1.0,,0.0
PF15326,0.59,1.12,0.16
PF15327,0.66,1.47,0.04
PF15328,1.0,,0.0
PF15330,0.52,0.78,0.08
PF15331,1.0,,0.0
PF15332,1.0,,0.0
PF15333,1.0,,0.0
PF15334,1.0,,0.0
PF15335,1.0,,0.0
PF15336,0.65,2.73,0.07
PF15337,0.81,3.32,0.02
PF15338,1.0,,0.0
PF15339,1.0,,0.0
PF15340,1.0,,0.0
PF15342,0.75,3.04,0.06
PF15343,1.0,,0.0
PF15344,0.61,0.83,0.1
PF15345,1.0,,0.0
PF15346,1.0,,0.0
PF15347,1.0,,0.0
PF15348,1.0,,0.0
PF15349,1.0,,0.0
PF15350,0.52,5.03,0.48
PF15351,1.0,,0.0
PF15352,1.0,,0.0
PF15353,1.0,,0.0
PF15354,1.0,,0.0
PF15355,1.0,,0.0
PF15356,1.0,,0.0
PF15357,1.0,,0.0
PF15358,1.0,,0.0
PF15359,1.0,,0.0
PF15360,1.0,,0.0
PF15361,1.0,,0.0
PF15362,1.0,,0.0
PF15363,1.0,,0.0
PF15364,1.0,,0.0
PF15365,0.97,5.32,0.0
PF15366,1.0,,0.0
PF15367,1.0,,0.0
PF15368,1.0,,0.0
PF15369,1.0,,0.0
PF15370,1.0,,0.0
PF15371,0.75,2.85,0.01
PF15372,1.0,,0.0
PF15374,0.38,2.02,0.56
PF15376,1.0,,0.0
PF15377,1.0,,0.0
PF15378,0.69,1.73,0.0
PF15379,1.0,,0.0
PF15380,1.0,,0.0
PF15382,1.0,,0.0
PF15383,1.0,,0.0
PF15384,1.0,,0.0
PF15385,0.52,2.5,0.47
PF15386,0.89,4.07,0.0
PF15387,1.0,,0.0
PF15388,0.7,2.58,0.02
PF15389,1.0,,0.0
PF15390,1.0,,0.0
PF15391,1.0,,0.0
PF15392,1.0,,0.0
PF15393,1.0,,0.0
PF15394,1.0,,0.0
PF15395,1.0,,0.0
PF15396,1.0,,0.0
PF15397,1.0,,0.0
PF15399,1.0,,0.0
PF15409,0.68,2.63,0.04
PF15410,0.55,1.9,0.08
PF15412,0.73,2.72,0.06
PF15419,1.0,,0.0
PF15423,0.82,3.22,0.01
PF15424,1.0,,0.0
PF15427,1.0,,0.0
PF15429,1.0,,0.0
PF15431,1.0,,0.0
PF15433,1.0,,0.0
PF15435,1.0,,0.0
PF15439,0.6,1.88,0.1
PF15440,0.52,0.91,0.08
PF15441,0.99,5.19,0.0
PF15442,1.0,,0.0
PF15443,1.0,,0.0
PF15444,0.53,4.5,0.47
PF15449,1.0,,0.0
PF15450,1.0,,0.0
PF15451,1.0,,0.0
PF15452,0.59,0.8,0.19
PF15453,0.5,,0.5
PF15454,1.0,,0.0
PF15455,1.0,,0.0
PF15462,1.0,,0.0
PF15464,1.0,,0.0
PF15465,1.0,,0.0
PF15466,1.0,,0.0
PF15467,1.0,,0.0
PF15468,1.0,,0.0
PF15469,1.0,,0.0
PF15470,1.0,,0.0
PF15471,1.0,,0.0
PF15472,1.0,,0.0
PF15473,1.0,,0.0
PF15475,1.0,,0.0
PF15476,1.0,,0.0
PF15477,0.54,1.29,0.07
PF15478,1.0,,0.0
PF15479,1.0,,0.0
PF15480,0.5,,0.5
PF15482,1.0,,0.0
PF15483,1.0,,0.0
PF15484,1.0,,0.0
PF15485,1.0,,0.0
PF15486,1.0,,0.0
PF15487,0.93,4.59,0.01
PF15488,1.0,,0.0
PF15489,1.0,,0.0
PF15490,1.0,,0.0
PF15492,1.0,,0.0
PF15494,0.42,1.13,0.09
PF15497,1.0,,0.0
PF15498,1.0,,0.0
PF15499,1.0,,0.0
PF15501,1.0,,0.0
PF15502,1.0,,0.0
PF15503,1.0,,0.0
PF15504,1.0,,0.0
PF15505,1.0,,0.0
PF15506,1.0,,0.0
PF15508,0.6,0.51,0.03
PF15509,1.0,,0.0
PF15510,1.0,,0.0
PF15511,0.57,0.53,0.19
PF15512,1.0,,0.0
PF15519,0.68,2.06,0.1
PF15539,1.0,,0.0
PF15546,1.0,,0.0
PF15547,1.0,,0.0
PF15549,0.62,1.05,0.09
PF15550,1.0,,0.0
PF15551,1.0,,0.0
PF15552,1.0,,0.0
PF15553,1.0,,0.0
PF15554,1.0,,0.0
PF15555,1.0,,0.0
PF15556,1.0,,0.0
PF15557,1.0,,0.0
PF15558,0.62,0.92,0.01
PF15559,1.0,,0.0
PF15576,1.0,,0.0
PF15578,1.0,,0.0
PF15612,0.46,0.62,0.04
PF15613,0.39,1.23,0.28
PF15619,0.72,2.17,0.0
PF15620,1.0,,0.0
PF15621,0.72,3.37,0.1
PF15622,1.0,,0.0
PF15623,0.93,4.35,0.01
PF15625,0.71,2.24,0.02
PF15627,1.0,,0.0
PF15630,1.0,,0.0
PF15632,1.0,,0.0
PF15636,0.84,4.04,0.01
PF15661,1.0,,0.0
PF15662,1.0,,0.0
PF15663,0.53,2.72,0.22
PF15664,1.0,,0.0
PF15665,0.64,1.59,0.08
PF15666,0.69,1.8,0.01
PF15668,1.0,,0.0
PF15669,1.0,,0.0
PF15670,0.56,1.57,0.33
PF15671,1.0,,0.0
PF15672,1.0,,0.0
PF15673,1.0,,0.0
PF15674,1.0,,0.0
PF15675,1.0,,0.0
PF15676,1.0,,0.0
PF15677,1.0,,0.0
PF15678,1.0,,0.0
PF15679,1.0,,0.0
PF15680,1.0,,0.0
PF15681,1.0,,0.0
PF15682,1.0,,0.0
PF15683,1.0,,0.0
PF15684,1.0,,0.0
PF15685,1.0,,0.0
PF15686,1.0,,0.0
PF15687,1.0,,0.0
PF15688,1.0,,0.0
PF15689,1.0,,0.0
PF15690,1.0,,0.0
PF15692,0.62,2.05,0.1
PF15693,1.0,,0.0
PF15694,1.0,,0.0
PF15695,0.9,4.25,0.0
PF15696,0.71,1.72,0.0
PF15702,1.0,,0.0
PF15703,0.5,-0.44,0.47
PF15705,0.65,2.46,0.02
PF15706,0.66,2.99,0.07
PF15707,1.0,,0.0
PF15708,0.92,4.61,0.01
PF15709,1.0,,0.0
PF15710,1.0,,0.0
PF15711,0.49,1.42,0.02
PF15712,1.0,,0.0
PF15713,1.0,,0.0
PF15715,1.0,,0.0
PF15717,1.0,,0.0
PF15718,1.0,,0.0
PF15721,1.0,,0.0
PF15722,0.41,3.54,0.51
PF15724,1.0,,0.0
PF15725,1.0,,0.0
PF15726,1.0,,0.0
PF15727,1.0,,0.0
PF15728,1.0,,0.0
PF15730,1.0,,0.0
PF15732,1.0,,0.0
PF15733,0.58,0.63,0.05
PF15734,1.0,,0.0
PF15735,0.44,0.95,0.32
PF15736,1.0,,0.0
PF15737,0.6,0.81,0.07
PF15739,0.51,0.69,0.02
PF15740,1.0,,0.0
PF15741,1.0,,0.0
PF15742,1.0,,0.0
PF15743,1.0,,0.0
PF15744,1.0,,0.0
PF15745,1.0,,0.0
PF15746,1.0,,0.0
PF15747,1.0,,0.0
PF15748,1.0,,0.0
PF15749,1.0,,0.0
PF15750,1.0,,0.0
PF15751,1.0,,0.0
PF15752,1.0,,0.0
PF15753,1.0,,0.0
PF15754,1.0,,0.0
PF15755,1.0,,0.0
PF15756,1.0,,0.0
PF15757,1.0,,0.0
PF15758,1.0,,0.0
PF15759,1.0,,0.0
